Kunden_Nummer,Vorname,Name,Straße,Hausnummer,PLZ,Ort,Land,Rechnungs_Nummer,Rechnungs_Datum,Leistungs_Beginn,Leistungs_Ende,Produkt,Preis_ohne_Ust,Preis_mit_Ust,Ust. % Satz,Ust,Abrechnungs_Nummer
PRM120110039361,Alexander,Bachler,Hackenbergstraße,58,72226,Simmersfeld,Deutschland,1095659231,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989220
PRM120110039362,Jannis,Paczkowski,Dammweg,2,72250,Freudenstadt,Deutschland,1095659232,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989221
PRM120110039363,Rudi,Igelmann,Thomas-Müntzer-Straße,84,72145,Hirrlingen,Deutschland,1095659233,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989222
PRM120110039364,Linda,Oberländer,Moissistraße,2,72393,Burladingen,Deutschland,1095659234,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989223
PRM120110039365,Finn,Cala,Silberberger Straße,4,72657,Altenriet,Deutschland,1095659235,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989224
PRM120110039366,Rita,Haarmann,Oberspreestraße,2,68723,Plankstadt,Deutschland,1095659236,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989225
PRM120110039367,Rasmus,Jaafar,Albert-Einstein-Straße,14,72175,Dornhan,Deutschland,1095659237,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989226
PRM120110039368,Valentin,Jackstadt,Heidemühler Weg,9,72415,Grosselfingen,Deutschland,1095659238,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989227
PRM120110039369,Nils,Ibsen,Eigenheimgasse,1,71546,Aspach bei Backnang,Deutschland,1095659239,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989228
PRM120110039370,Luke,Gadomski,Husstraße,1,72514,Inzigkofen,Deutschland,1095659240,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989229
PRM120110039371,Fritzi,Dabbagh,Am Adlergestell,26,72813,Sankt Johann (Württemberg),Deutschland,1095659241,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989230
PRM120110039372,Elif,Kadir,Pfingstberggasse,48,71088,Holzgerlingen,Deutschland,1095659242,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989231
PRM120110039373,Matthias,Gäckle,Eigenheimgasse,1,72534,Hayingen,Deutschland,1095659243,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989232
PRM120110039374,Robin,Igel,Steinbachstraße,95,72141,Walddorfhäslach,Deutschland,1095659244,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989233
PRM120110039375,Julian,Gabber,Alpenrosenweg,61,72229,Rohrdorf (Kreis Calw),Deutschland,1095659245,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989234
PRM120110039376,Elias,Babka,Alpenrosenweg,4,71735,Eberdingen,Deutschland,1095659246,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989235
PRM120110039377,Emira,Kadic,Wilhelm-Ostwald-Straße,14,69514,Laudenbach (Bergstraße),Deutschland,1095659247,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989236
PRM120110039378,Juni,Dademasch,Glanzstraße,65,69207,Sandhausen,Deutschland,1095659248,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989237
PRM120110039379,Leon,Gackstatter,Florian-Geyer-Straße,5,72479,Straßberg,Deutschland,1095659249,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989238
PRM120110039380,Taavi,Jacke,Barbara-McClintock-Straße,8,72358,Dormettingen,Deutschland,1095659250,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989239
PRM120110039381,Ella,Jaeck,Hänselstraße,9,72517,Sigmaringendorf,Deutschland,1095659251,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989240
PRM120110039382,Friedrich,Bachert,Adlergestell,25,72184,Eutingen im Gäu,Deutschland,1095659252,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989241
PRM120110039383,Mika,Saake,Gemeinschaftsstraße,16,72535,Heroldstatt,Deutschland,1095659253,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989242
PRM120110039384,Karl,Bacher,Abtstraße,84,72181,Starzach,Deutschland,1095659254,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989243
PRM120110039385,Riko,Ifland,Selchowstraße,8,72138,Kirchentellinsfurt,Deutschland,1095659255,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989244
PRM120110039386,Darius,Maaske,Hollstraße,24,72221,Haiterbach,Deutschland,1095659256,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989245
PRM120110039387,Henry,Pachal,Stienitzseestraße,4,72622,Nürtingen,Deutschland,1095659257,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989246
PRM120110039388,Fabio,Machate,Seidenbaustraße,29,72414,Rangendingen,Deutschland,1095659258,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989247
PRM120110039389,Wilhelm,Jacky,Alpenrosenweg,29,72469,Meßstetten,Deutschland,1095659259,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989248
PRM120110039390,Quinn,Idrizi,Otto-Franke-Straße,6,71737,Kirchberg an der Murr,Deutschland,1095659260,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989249
PRM120110039391,Ulrika,Haberkost,Glanzstraße,25,71093,Weil im Schönbuch,Deutschland,1095659261,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989250
PRM120110039392,Oana,Haake,Selchowstraße,25,72667,Schlaitdorf,Deutschland,1095659262,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989251
PRM120110039393,Jarne,Gabriele,Bohrauer Pfad,8,72379,Hechingen,Deutschland,1095659263,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989252
PRM120110039394,Ariane,Abele,Hollstraße,95,71101,Schönaich,Deutschland,1095659264,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989253
PRM120110039395,Greta,Macherey,Pfingstberggasse,8,72510,Stetten am kalten Markt,Deutschland,1095659265,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989254
PRM120110039396,Ingrid,Macht,Kiehnwerderallee,25,72582,Grabenstetten,Deutschland,1095659266,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989255
PRM120110039397,Ellen,Babayigit,Aprikosensteig,28,71577,Großerlach,Deutschland,1095659267,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989256
PRM120110039398,Falko,Eberlein,Albert-Einstein-Straße,29,71577,Großerlach,Deutschland,1095659268,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989257
PRM120110039399,Walid,Jacobson,Ekkehardstraße,6,72501,Gammertingen,Deutschland,1095659269,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989258
PRM120110039400,Levi,Gächter,Büchnerweg,2,72532,Gomadingen,Deutschland,1095659270,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989259
PRM120110039401,Tahua,Haberfellner,Bodelschwinghstraße,95,69469,Weinheim (Bergstraße),Deutschland,1095659271,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989260
PRM120110039402,Martje,Eberhahn,Schneckenburgerstraße,65,71543,Wüstenrot,Deutschland,1095659272,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989261
PRM120110039403,Nada,Gaerke,Gemeinschaftsstraße,25,72636,Frickenhausen (Württemberg),Deutschland,1095659273,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989262
PRM120110039404,Kayra,Oberberger,Hoffmannstraße,2,72818,Trochtelfingen,Deutschland,1095659274,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989263
PRM120110039405,Curt,Cafaro,Hollstraße,26,72513,Hettingen,Deutschland,1095659275,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989264
PRM120110039406,Badi,Lacina,Eigenheimgasse,84,72135,Dettenhausen,Deutschland,1095659276,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989265
PRM120110039407,Calvin,Cabot,Köpenicker Straße,5,72469,Meßstetten,Deutschland,1095659277,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989266
PRM120110039408,Emilio,Macha,Abram-Joffe-Straße,5,72367,Weilen unter den Rinnen,Deutschland,1095659278,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989267
PRM120110039409,Fabiola,Macheleidt,Waldstraße,48,72474,Winterlingen,Deutschland,1095659279,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989268
PRM120110039410,Jeremy,Padovano,Königsheideweg,1,72359,Dotternhausen,Deutschland,1095659280,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989269
PRM120110039411,Georg,Ebersberger,Oberspreestraße,6,71706,Markgröningen,Deutschland,1095659281,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989270
PRM120110039412,Ivette,Machura,Bodelschwinghstraße,9,72589,Westerheim (Württemberg),Deutschland,1095659282,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989271
PRM120110039413,Paul,Labbate,Eichbuschallee,3,71287,Weissach,Deutschland,1095659283,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989272
PRM120110039414,Allissa,Abeltshauser,Otto-Franke-Straße,14,71126,Gäufelden,Deutschland,1095659284,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989273
PRM120110039415,Arik,Lachat,Bärdorfer Zeile,4,71686,Remseck am Neckar,Deutschland,1095659285,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989274
PRM120110039416,Quentin,Bachl,Friedenstraße,4,72218,Wildberg (Schwarzwald),Deutschland,1095659286,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989275
PRM120110039417,Bente,Abicht,Wünschelburger Gang,15,71229,Leonberg (Württemberg),Deutschland,1095659287,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989276
PRM120110039418,Emira,Baban,Barbara-McClintock-Straße,5,71566,Althütte,Deutschland,1095659288,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989277
PRM120110039419,Dalia,Baas,Thelenstraße,8,71404,Korb,Deutschland,1095659289,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989278
PRM120110039420,Gisele,Machmer,Chris-Gueffroy-Allee,45,72525,Münsingen (Württemberg),Deutschland,1095659290,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989279
PRM120110039421,Godo,Eberts,Stienitzseestraße,8,71729,Erdmannhausen,Deutschland,1095659291,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989280
PRM120110039422,Fatih,Eberharter,Thomas-Müntzer-Straße,1,71560,Sulzbach an der Murr,Deutschland,1095659292,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989281
PRM120110039423,Ira,Machulla,Baumschulenstraße,4,72585,Riederich,Deutschland,1095659293,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989282
PRM120110039424,Ugor,Jackermeier,Behringstraße,9,72364,Obernheim,Deutschland,1095659294,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989283
PRM120110039425,Timo,Jabs,Vimystraße,26,72250,Freudenstadt,Deutschland,1095659295,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989284
PRM120110039426,Kadir,Gacic,Lohnauer Steig,98,72474,Winterlingen,Deutschland,1095659296,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989285
PRM120110039427,Ellen,Laab,Barbara-McClintock-Straße,9,71093,Weil im Schönbuch,Deutschland,1095659297,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989286
PRM120110039428,Hannes,Eberwein,Vimystraße,2,71735,Eberdingen,Deutschland,1095659298,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989287
PRM120110039429,Edgar,Machal,Oberspreestraße,28,72393,Burladingen,Deutschland,1095659299,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989288
PRM120110039430,Jonte,Pade,Ekkehardstraße,1,72297,Seewald,Deutschland,1095659300,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989289
PRM120110039431,Erwin,Caki,Abram-Joffe-Straße,95,72622,Nürtingen,Deutschland,1095659301,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989290
PRM120110039432,Finjas,Laakso,Ernststraße,25,71139,Ehningen,Deutschland,1095659302,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989291
PRM120110039433,Eliot,Macfarlane,Justus-von-Liebig-Straße,65,72364,Obernheim,Deutschland,1095659303,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989292
PRM120110039434,Maeve,Obermeit,Radickestraße,25,72505,Krauchenwies,Deutschland,1095659304,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989293
PRM120110039435,Irma,Oakes,Dammweg,58,72622,Nürtingen,Deutschland,1095659305,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989294
PRM120110039436,Tabita,Haberer,Berberitzenweg,8,69439,Zwingenberg (Baden),Deutschland,1095659306,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989295
PRM120110039437,Henrik,Ebhardt,Weerthstraße,1,71739,Oberriexingen,Deutschland,1095659307,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989296
PRM120110039438,Yu,Iberl,Husstraße,25,71263,Weil der Stadt,Deutschland,1095659308,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989297
PRM120110039439,Izzy,Pacifico,Ernststraße,27,72810,Gomaringen,Deutschland,1095659309,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989298
PRM120110039440,Enzo,Cairns,Wassermannstraße,3,72581,Dettingen an der Erms,Deutschland,1095659310,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989299
PRM120110039441,Helen,Macholdt,Gondeker Straße,84,72539,Pfronstetten,Deutschland,1095659311,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989300
PRM120110039442,Fabia,Machel,Vimystraße,25,72469,Meßstetten,Deutschland,1095659312,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989301
PRM120110039443,Jaakov,Gabriel,Adlergestell,2,72367,Weilen unter den Rinnen,Deutschland,1095659313,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989302
PRM120110039444,Nancy,Haab,Handjerystraße,4,72644,Oberboihingen,Deutschland,1095659314,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989303
PRM120110039445,Guiseppe,Paarmann,Albert-Einstein-Straße,61,72534,Hayingen,Deutschland,1095659315,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989304
PRM120110039446,Ben,Lachmann,Hoffmannstraße,3,71723,Großbottwar,Deutschland,1095659316,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989305
PRM120110039447,Aamenah,Abel,Helbigstraße,8,71093,Weil im Schönbuch,Deutschland,1095659317,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989306
PRM120110039448,Fanny,Daasch,Barbara-McClintock-Straße,24,72810,Gomaringen,Deutschland,1095659318,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989307
PRM120110039449,Wanja,Jacobs,Dammweg,25,72479,Straßberg,Deutschland,1095659319,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989308
PRM120110039450,Andrea,Kabra,Radickestraße,65,68804,Altlußheim,Deutschland,1095659320,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989309
PRM120110039451,Wadi,Jacobsen,Eichbuschallee,48,72488,Sigmaringen,Deutschland,1095659321,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989310
PRM120110039452,Bianca,Aberl,Steinbachstraße,9,71149,Bondorf,Deutschland,1095659322,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989311
PRM120110039453,Namo,Ickenroth,Glienicker Weg,65,71563,Affalterbach,Deutschland,1095659323,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989312
PRM120110039454,Luis,Bacak,Eschenbachstraße,3,72144,Dußlingen,Deutschland,1095659324,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989313
PRM120110039455,Benedikt,Lachner,Neltestraße,9,71732,Tamm,Deutschland,1095659325,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989314
PRM120110039456,Nele,Gänsicke,Eigenheimgasse,25,72589,Westerheim (Württemberg),Deutschland,1095659326,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989315
PRM120110039457,Adriana,Kabir,Handjerystraße,65,68723,Schwetzingen,Deutschland,1095659327,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989316
PRM120110039458,Joel,Padberg,Eichbuschallee,1,72296,Schopfloch (Schwarzwald),Deutschland,1095659328,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989317
PRM120110039459,Nadeshda,Gärner,Glienicker Weg,14,72639,Neuffen,Deutschland,1095659329,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989318
