Vorname,Name,Straße,Hausnummer,PLZ,Ort,Land,Auftrags_Nummer,Auftrags_Datum,Rechnungs_Nummer,Rechnungs_Liefer_Datum,Artikel-Nr,Produkt-Name,Produkt-Beschreibung,Einzelpreis mit Ust,Menge,Versandart,Versandkosten,Zahlungsart,Ust. % Satz,Ust,Einzelpreis ohne Ust,Warenwert netto,Versandkosten netto,Gesamt Ust,Gesamtbetrag
Elif,Kadir,Pfingstberggasse,48,71088,Holzgerlingen,Deutschland,12355437P,08.09.2020,GER659242,11.09.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,1,Lieferung,3.99,PayPal,0.19,5.572268907563026,29.327731092436974,29.327731092436974,3.2319000000000004,6.330368907563026,38.89
Matthias,Gäckle,Eigenheimgasse,1,72534,Hayingen,Deutschland,12355438P,09.09.2020,GER659243,12.09.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,1,Selbstabholer,0.0,Bar,0.19,5.572268907563026,29.327731092436974,29.327731092436974,0.0,5.572268907563026,34.9
Robin,Igel,Steinbachstraße,95,72141,Walddorfhäslach,Deutschland,12355439P,10.09.2020,GER659244,13.09.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,3,Lieferung,0.0,Bar,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Julian,Gabber,Alpenrosenweg,61,72229,Rohrdorf (Kreis Calw),Deutschland,12355440P,11.09.2020,GER659245,14.09.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,2,Selbstabholer,0.0,Vorkasse,0.19,5.572268907563026,29.327731092436974,58.65546218487395,0.0,11.144537815126052,69.8
Elias,Babka,Alpenrosenweg,4,71735,Eberdingen,Deutschland,12355441P,12.09.2020,GER659246,15.09.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,2,Lieferung,0.0,Bar,0.19,5.572268907563026,29.327731092436974,58.65546218487395,0.0,11.144537815126052,69.8
Emira,Kadic,Wilhelm-Ostwald-Straße,14,69514,Laudenbach (Bergstraße),Deutschland,12355442P,13.09.2020,GER659247,16.09.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,1,Selbstabholer,0.0,Rechnung,0.19,5.572268907563026,29.327731092436974,29.327731092436974,0.0,5.572268907563026,34.9
Juni,Dademasch,Glanzstraße,65,69207,Sandhausen,Deutschland,12355443P,14.09.2020,GER659248,17.09.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,1,Lieferung,3.99,Bar,0.19,5.572268907563026,29.327731092436974,29.327731092436974,3.2319000000000004,6.330368907563026,38.89
Leon,Gackstatter,Florian-Geyer-Straße,5,72479,Straßberg,Deutschland,12355444P,15.09.2020,GER659249,18.09.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,1,Selbstabholer,0.0,PayPal,0.19,5.572268907563026,29.327731092436974,29.327731092436974,0.0,5.572268907563026,34.9
Taavi,Jacke,Barbara-McClintock-Straße,8,72358,Dormettingen,Deutschland,12355445P,16.09.2020,GER659250,19.09.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,3,Lieferung,0.0,Bar,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Ella,Jaeck,Hänselstraße,9,72517,Sigmaringendorf,Deutschland,12355446P,17.09.2020,GER659251,20.09.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,3,Selbstabholer,0.0,Vorkasse,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Friedrich,Bachert,Adlergestell,25,72184,Eutingen im Gäu,Deutschland,12355447P,18.09.2020,GER659252,21.09.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,3,Lieferung,0.0,Bar,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Mika,Saake,Gemeinschaftsstraße,16,72535,Heroldstatt,Deutschland,12355448P,19.09.2020,GER659253,22.09.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,3,Selbstabholer,0.0,Rechnung,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Karl,Bacher,Abtstraße,84,72181,Starzach,Deutschland,12355449P,20.09.2020,GER659254,23.09.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,3,Lieferung,0.0,Bar,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Riko,Ifland,Selchowstraße,8,72138,Kirchentellinsfurt,Deutschland,12355450P,21.09.2020,GER659255,24.09.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,2,Selbstabholer,0.0,Vorkasse,0.19,5.572268907563026,29.327731092436974,58.65546218487395,0.0,11.144537815126052,69.8
Darius,Maaske,Hollstraße,24,72221,Haiterbach,Deutschland,12355451P,22.09.2020,GER659256,25.09.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,2,Lieferung,0.0,Bar,0.19,5.572268907563026,29.327731092436974,58.65546218487395,0.0,11.144537815126052,69.8
Henry,Pachal,Stienitzseestraße,4,72622,Nürtingen,Deutschland,12355452P,23.09.2020,GER659257,26.09.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,1,Selbstabholer,0.0,PayPal,0.19,5.572268907563026,29.327731092436974,29.327731092436974,0.0,5.572268907563026,34.9
Fabio,Machate,Seidenbaustraße,29,72414,Rangendingen,Deutschland,12355453P,24.09.2020,GER659258,27.09.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,1,Lieferung,3.99,PayPal,0.19,5.572268907563026,29.327731092436974,29.327731092436974,3.2319000000000004,6.330368907563026,38.89
Wilhelm,Jacky,Alpenrosenweg,29,72469,Meßstetten,Deutschland,12355454P,25.09.2020,GER659259,28.09.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,3,Selbstabholer,0.0,Rechnung,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Quinn,Idrizi,Otto-Franke-Straße,6,71737,Kirchberg an der Murr,Deutschland,12355455P,26.09.2020,GER659260,29.09.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,1,Lieferung,3.99,Vorkasse,0.19,5.572268907563026,29.327731092436974,29.327731092436974,3.2319000000000004,6.330368907563026,38.89
Ulrika,Haberkost,Glanzstraße,25,71093,Weil im Schönbuch,Deutschland,12355456P,27.09.2020,GER659261,30.09.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,1,Selbstabholer,0.0,Rechnung,0.19,5.572268907563026,29.327731092436974,29.327731092436974,0.0,5.572268907563026,34.9
Oana,Haake,Selchowstraße,25,72667,Schlaitdorf,Deutschland,12355457P,28.09.2020,GER659262,01.10.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,3,Lieferung,0.0,Rechnung,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Jarne,Gabriele,Bohrauer Pfad,8,72379,Hechingen,Deutschland,12355458P,29.09.2020,GER659263,02.10.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,3,Selbstabholer,0.0,PayPal,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Ariane,Abele,Hollstraße,95,71101,Schönaich,Deutschland,12355459P,30.09.2020,GER659264,03.10.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,3,Lieferung,0.0,PayPal,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Greta,Macherey,Pfingstberggasse,8,72510,Stetten am kalten Markt,Deutschland,12355460P,01.10.2020,GER659265,04.10.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,1,Selbstabholer,0.0,Bar,0.19,5.572268907563026,29.327731092436974,29.327731092436974,0.0,5.572268907563026,34.9
Ingrid,Macht,Kiehnwerderallee,25,72582,Grabenstetten,Deutschland,12355461P,02.10.2020,GER659266,05.10.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,3,Lieferung,0.0,Rechnung,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Ellen,Babayigit,Aprikosensteig,28,71577,Großerlach,Deutschland,12355462P,03.10.2020,GER659267,06.10.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,3,Selbstabholer,0.0,Bar,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Falko,Eberlein,Albert-Einstein-Straße,29,71577,Großerlach,Deutschland,12355463P,04.10.2020,GER659268,07.10.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,3,Lieferung,0.0,Vorkasse,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Walid,Jacobson,Ekkehardstraße,6,72501,Gammertingen,Deutschland,12355464P,05.10.2020,GER659269,08.10.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,2,Selbstabholer,0.0,PayPal,0.19,5.572268907563026,29.327731092436974,58.65546218487395,0.0,11.144537815126052,69.8
Levi,Gächter,Büchnerweg,2,72532,Gomadingen,Deutschland,12355465P,06.10.2020,GER659270,09.10.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,1,Lieferung,3.99,Rechnung,0.19,5.572268907563026,29.327731092436974,29.327731092436974,3.2319000000000004,6.330368907563026,38.89
Tahua,Haberfellner,Bodelschwinghstraße,95,69469,Weinheim (Bergstraße),Deutschland,12355466P,07.10.2020,GER659271,10.10.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,3,Selbstabholer,0.0,Vorkasse,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Martje,Eberhahn,Schneckenburgerstraße,65,71543,Wüstenrot,Deutschland,12355467P,08.10.2020,GER659272,11.10.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,1,Lieferung,3.99,Rechnung,0.19,5.572268907563026,29.327731092436974,29.327731092436974,3.2319000000000004,6.330368907563026,38.89
Nada,Gaerke,Gemeinschaftsstraße,25,72636,Frickenhausen (Württemberg),Deutschland,12355468P,09.10.2020,GER659273,12.10.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,3,Selbstabholer,0.0,PayPal,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Kayra,Oberberger,Hoffmannstraße,2,72818,Trochtelfingen,Deutschland,12355469P,10.10.2020,GER659274,13.10.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,3,Lieferung,0.0,Bar,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Curt,Cafaro,Hollstraße,26,72513,Hettingen,Deutschland,12355470P,11.10.2020,GER659275,14.10.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,1,Selbstabholer,0.0,Bar,0.19,5.572268907563026,29.327731092436974,29.327731092436974,0.0,5.572268907563026,34.9
Badi,Lacina,Eigenheimgasse,84,72135,Dettenhausen,Deutschland,12355471P,12.10.2020,GER659276,15.10.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,2,Lieferung,0.0,Vorkasse,0.19,5.572268907563026,29.327731092436974,58.65546218487395,0.0,11.144537815126052,69.8
Calvin,Cabot,Köpenicker Straße,5,72469,Meßstetten,Deutschland,12355472P,13.10.2020,GER659277,16.10.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,1,Selbstabholer,0.0,PayPal,0.19,5.572268907563026,29.327731092436974,29.327731092436974,0.0,5.572268907563026,34.9
Emilio,Macha,Abram-Joffe-Straße,5,72367,Weilen unter den Rinnen,Deutschland,12355473P,14.10.2020,GER659278,17.10.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,3,Lieferung,0.0,Bar,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Fabiola,Macheleidt,Waldstraße,48,72474,Winterlingen,Deutschland,12355474P,15.10.2020,GER659279,18.10.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,3,Selbstabholer,0.0,Bar,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Jeremy,Padovano,Königsheideweg,1,72359,Dotternhausen,Deutschland,12355475P,16.10.2020,GER659280,19.10.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,2,Lieferung,0.0,Vorkasse,0.19,5.572268907563026,29.327731092436974,58.65546218487395,0.0,11.144537815126052,69.8
Georg,Ebersberger,Oberspreestraße,6,71706,Markgröningen,Deutschland,12355476P,17.10.2020,GER659281,20.10.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,3,Selbstabholer,0.0,Rechnung,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Ivette,Machura,Bodelschwinghstraße,9,72589,Westerheim (Württemberg),Deutschland,12355477P,18.10.2020,GER659282,21.10.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,1,Lieferung,3.99,PayPal,0.19,5.572268907563026,29.327731092436974,29.327731092436974,3.2319000000000004,6.330368907563026,38.89
Paul,Labbate,Eichbuschallee,3,71287,Weissach,Deutschland,12355478P,19.10.2020,GER659283,22.10.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,3,Selbstabholer,0.0,Rechnung,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Allissa,Abeltshauser,Otto-Franke-Straße,14,71126,Gäufelden,Deutschland,12355479P,20.10.2020,GER659284,23.10.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,1,Lieferung,3.99,Rechnung,0.19,5.572268907563026,29.327731092436974,29.327731092436974,3.2319000000000004,6.330368907563026,38.89
Arik,Lachat,Bärdorfer Zeile,4,71686,Remseck am Neckar,Deutschland,12355480P,21.10.2020,GER659285,24.10.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,2,Selbstabholer,0.0,Bar,0.19,5.572268907563026,29.327731092436974,58.65546218487395,0.0,11.144537815126052,69.8
Quentin,Bachl,Friedenstraße,4,72218,Wildberg (Schwarzwald),Deutschland,12355481P,22.10.2020,GER659286,25.10.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,2,Lieferung,0.0,Rechnung,0.19,5.572268907563026,29.327731092436974,58.65546218487395,0.0,11.144537815126052,69.8
Bente,Abicht,Wünschelburger Gang,15,71229,Leonberg (Württemberg),Deutschland,12355482P,23.10.2020,GER659287,26.10.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,2,Selbstabholer,0.0,PayPal,0.19,5.572268907563026,29.327731092436974,58.65546218487395,0.0,11.144537815126052,69.8
Emira,Baban,Barbara-McClintock-Straße,5,71566,Althütte,Deutschland,12355483P,24.10.2020,GER659288,27.10.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,2,Lieferung,0.0,PayPal,0.19,5.572268907563026,29.327731092436974,58.65546218487395,0.0,11.144537815126052,69.8
Dalia,Baas,Thelenstraße,8,71404,Korb,Deutschland,12355484P,25.10.2020,GER659289,28.10.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,3,Selbstabholer,0.0,Bar,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Gisele,Machmer,Chris-Gueffroy-Allee,45,72525,Münsingen (Württemberg),Deutschland,12355485P,26.10.2020,GER659290,29.10.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,2,Lieferung,0.0,Rechnung,0.19,5.572268907563026,29.327731092436974,58.65546218487395,0.0,11.144537815126052,69.8
Godo,Eberts,Stienitzseestraße,8,71729,Erdmannhausen,Deutschland,12355486P,27.10.2020,GER659291,30.10.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,1,Selbstabholer,0.0,Vorkasse,0.19,5.572268907563026,29.327731092436974,29.327731092436974,0.0,5.572268907563026,34.9
Fatih,Eberharter,Thomas-Müntzer-Straße,1,71560,Sulzbach an der Murr,Deutschland,12355487P,28.10.2020,GER659292,31.10.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,2,Lieferung,0.0,Rechnung,0.19,5.572268907563026,29.327731092436974,58.65546218487395,0.0,11.144537815126052,69.8
Ira,Machulla,Baumschulenstraße,4,72585,Riederich,Deutschland,12355488P,29.10.2020,GER659293,01.11.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,2,Selbstabholer,0.0,Bar,0.19,5.572268907563026,29.327731092436974,58.65546218487395,0.0,11.144537815126052,69.8
Ugor,Jackermeier,Behringstraße,9,72364,Obernheim,Deutschland,12355489P,30.10.2020,GER659294,02.11.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,1,Lieferung,3.99,Vorkasse,0.19,5.572268907563026,29.327731092436974,29.327731092436974,3.2319000000000004,6.330368907563026,38.89
Timo,Jabs,Vimystraße,26,72250,Freudenstadt,Deutschland,12355490P,31.10.2020,GER659295,03.11.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,1,Selbstabholer,0.0,Vorkasse,0.19,5.572268907563026,29.327731092436974,29.327731092436974,0.0,5.572268907563026,34.9
Kadir,Gacic,Lohnauer Steig,98,72474,Winterlingen,Deutschland,12355491P,01.11.2020,GER659296,04.11.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,2,Lieferung,0.0,Bar,0.19,5.572268907563026,29.327731092436974,58.65546218487395,0.0,11.144537815126052,69.8
Ellen,Laab,Barbara-McClintock-Straße,9,71093,Weil im Schönbuch,Deutschland,12355492P,02.11.2020,GER659297,05.11.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,1,Selbstabholer,0.0,Rechnung,0.19,5.572268907563026,29.327731092436974,29.327731092436974,0.0,5.572268907563026,34.9
Hannes,Eberwein,Vimystraße,2,71735,Eberdingen,Deutschland,12355493P,03.11.2020,GER659298,06.11.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,1,Lieferung,3.99,Bar,0.19,5.572268907563026,29.327731092436974,29.327731092436974,3.2319000000000004,6.330368907563026,38.89
Edgar,Machal,Oberspreestraße,28,72393,Burladingen,Deutschland,12355494P,04.11.2020,GER659299,07.11.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,1,Selbstabholer,0.0,PayPal,0.19,5.572268907563026,29.327731092436974,29.327731092436974,0.0,5.572268907563026,34.9
Jonte,Pade,Ekkehardstraße,1,72297,Seewald,Deutschland,12355495P,05.11.2020,GER659300,08.11.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,3,Lieferung,0.0,Rechnung,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Erwin,Caki,Abram-Joffe-Straße,95,72622,Nürtingen,Deutschland,12355496P,06.11.2020,GER659301,09.11.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,3,Selbstabholer,0.0,PayPal,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Finjas,Laakso,Ernststraße,25,71139,Ehningen,Deutschland,12355497P,07.11.2020,GER659302,10.11.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,2,Lieferung,0.0,PayPal,0.19,5.572268907563026,29.327731092436974,58.65546218487395,0.0,11.144537815126052,69.8
Eliot,Macfarlane,Justus-von-Liebig-Straße,65,72364,Obernheim,Deutschland,12355498P,08.11.2020,GER659303,11.11.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,1,Selbstabholer,0.0,Vorkasse,0.19,5.572268907563026,29.327731092436974,29.327731092436974,0.0,5.572268907563026,34.9
Maeve,Obermeit,Radickestraße,25,72505,Krauchenwies,Deutschland,12355499P,09.11.2020,GER659304,12.11.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,1,Lieferung,3.99,Vorkasse,0.19,5.572268907563026,29.327731092436974,29.327731092436974,3.2319000000000004,6.330368907563026,38.89
Irma,Oakes,Dammweg,58,72622,Nürtingen,Deutschland,12355500P,10.11.2020,GER659305,13.11.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,3,Selbstabholer,0.0,Bar,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Tabita,Haberer,Berberitzenweg,8,69439,Zwingenberg (Baden),Deutschland,12355501P,11.11.2020,GER659306,14.11.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,2,Lieferung,0.0,Rechnung,0.19,5.572268907563026,29.327731092436974,58.65546218487395,0.0,11.144537815126052,69.8
Henrik,Ebhardt,Weerthstraße,1,71739,Oberriexingen,Deutschland,12355502P,12.11.2020,GER659307,15.11.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,2,Selbstabholer,0.0,PayPal,0.19,5.572268907563026,29.327731092436974,58.65546218487395,0.0,11.144537815126052,69.8
Yu,Iberl,Husstraße,25,71263,Weil der Stadt,Deutschland,12355503P,13.11.2020,GER659308,16.11.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,2,Lieferung,0.0,Vorkasse,0.19,5.572268907563026,29.327731092436974,58.65546218487395,0.0,11.144537815126052,69.8
Izzy,Pacifico,Ernststraße,27,72810,Gomaringen,Deutschland,12355504P,14.11.2020,GER659309,17.11.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,2,Selbstabholer,0.0,PayPal,0.19,5.572268907563026,29.327731092436974,58.65546218487395,0.0,11.144537815126052,69.8
Enzo,Cairns,Wassermannstraße,3,72581,Dettingen an der Erms,Deutschland,12355505P,15.11.2020,GER659310,18.11.2020,BAB3400E,BaByliss PRO Trio Air Styler,Warmluft-Curler,34.9,1,Lieferung,3.99,PayPal,0.19,5.572268907563026,29.327731092436974,29.327731092436974,3.2319000000000004,6.330368907563026,38.89
Helen,Macholdt,Gondeker Straße,84,72539,Pfronstetten,Deutschland,12355506P,16.11.2020,GER659311,19.11.2020,BAB663E,BaByliss PRO BAB663E,Warmluft-Curler,25.79,1,Selbstabholer,0.0,Rechnung,0.19,4.117731092436975,21.672268907563023,21.672268907563023,0.0,4.117731092436975,25.79
Fabia,Machel,Vimystraße,25,72469,Meßstetten,Deutschland,12355507P,17.11.2020,GER659312,20.11.2020,BAB663E,BaByliss PRO BAB663E,Warmluft-Curler,25.79,3,Lieferung,0.0,Vorkasse,0.19,4.117731092436975,21.672268907563023,65.01680672268907,0.0,12.353193277310925,77.36999999999999
Jaakov,Gabriel,Adlergestell,2,72367,Weilen unter den Rinnen,Deutschland,12355508P,18.11.2020,GER659313,21.11.2020,BAB663E,BaByliss PRO BAB663E,Warmluft-Curler,25.79,3,Selbstabholer,0.0,Vorkasse,0.19,4.117731092436975,21.672268907563023,65.01680672268907,0.0,12.353193277310925,77.36999999999999
Nancy,Haab,Handjerystraße,4,72644,Oberboihingen,Deutschland,12355509P,19.11.2020,GER659314,22.11.2020,BAB663E,BaByliss PRO BAB663E,Warmluft-Curler,25.79,1,Lieferung,3.99,Vorkasse,0.19,4.117731092436975,21.672268907563023,21.672268907563023,3.2319000000000004,4.875831092436975,29.779999999999998
Guiseppe,Paarmann,Albert-Einstein-Straße,61,72534,Hayingen,Deutschland,12355510P,20.11.2020,GER659315,23.11.2020,BAB663E,BaByliss PRO BAB663E,Warmluft-Curler,25.79,3,Selbstabholer,0.0,Vorkasse,0.19,4.117731092436975,21.672268907563023,65.01680672268907,0.0,12.353193277310925,77.36999999999999
Ben,Lachmann,Hoffmannstraße,3,71723,Großbottwar,Deutschland,12355511P,21.11.2020,GER659316,24.11.2020,BAB663E,BaByliss PRO BAB663E,Warmluft-Curler,25.79,2,Lieferung,0.0,Vorkasse,0.19,4.117731092436975,21.672268907563023,43.344537815126046,0.0,8.23546218487395,51.58
